location	product_ean	code	store_name
Asia/Manila	5192435268379	PH	Naga
Asia/Shanghai	2776941739672	CN	Taozhuang
America/Merida	6382423609560	MX	Progreso
America/New_York	8929693749725	US	Front Royal
America/New_York	9645887234707	US	Milledgeville
America/Mexico_City	9155117068243	MX	Acayucan
America/Los_Angeles	9353410642744	US	American Canyon
Africa/Lagos	5737152900449	NG	Nkpor
Europe/Rome	1416302080746	IT	Ariccia
America/El_Salvador	2038979507532	SV	Ilopango
Europe/Belgrade	7883080901879	XK	Glogovac
America/Merida	0088331818303	MX	Progreso
Europe/London	0680915476512	GB	Chapletown
Asia/Tokyo	7150834529192	JP	Toba
America/Bogota	3251421569660	CO	Puerto Colombia
Europe/London	4038331149637	GB	Exeter
America/Indiana/Indianapolis	1387646575369	US	Greenfield
Europe/London	4633101808549	GB	Bushey
Europe/Paris	9725721123555	FR	Cavaillon
Europe/Warsaw	9802522408903	PL	Ustka
Atlantic/Canary	8974075799072	ES	Maspalomas
Europe/Berlin	1599985035606	DE	Marburg an der Lahn
America/Santiago	7785479672646	CL	La Ligua
Asia/Urumqi	1556915010010	CN	Hoxtolgay
America/Bahia	3836756015268	BR	Tucano
Asia/Seoul	8643505819474	KR	T’aebaek
Europe/Moscow	1566176501356	RU	Nizhniy Lomov
Europe/Rome	4394967914026	IT	Catania
Europe/Berlin	5209325664118	DE	Memmingen
Europe/Rome	6233470917217	IT	Novara
Asia/Tokyo	2757673559752	JP	Hakodate
Asia/Manila	2846755312047	PH	Recodo
Africa/Lagos	0443010381897	NG	Nkpor
America/Santiago	0456088145858	CL	La Ligua
Africa/Douala	8012170569685	CM	Tonga
Asia/Kolkata	9117822720540	IN	Talipparamba
America/New_York	0832206868074	US	Leland
Europe/Paris	7397719098965	FR	Mitry-Mory
Asia/Kolkata	6383666835952	IN	Adra
America/Fortaleza	3049750695804	BR	Pedro II
America/Chicago	8214954475711	US	San Juan
Europe/Rome	9507628247400	IT	Falconara Marittima
Africa/Lagos	0839743527921	NG	Shagamu
Europe/London	5346220508830	GB	Brierley Hill
America/New_York	4955932592337	US	North Lauderdale
America/Glace_Bay	7124161964391	CA	Sydney
Asia/Tokyo	9475692943422	JP	Inawashiro
Australia/Melbourne	7398378333695	AU	Carnegie
Asia/Shanghai	0283124877141	CN	Hengshui
Europe/Brussels	2674937397755	BE	Gembloux
Europe/Vilnius	0509113008557	LT	Alytus
Europe/Madrid	5604023855835	ES	Jumilla
Europe/Madrid	1020493771095	ES	Palafrugell
Asia/Manila	6541936050157	PH	Sorsogon
America/Chicago	2300132816349	US	Abilene
Asia/Almaty	9925180358417	KZ	Zaysan
Europe/Moscow	3480124204466	RU	Alatyr’
Europe/Berlin	8937105036837	DE	Neuburg an der Donau
Asia/Shanghai	7067481651025	CN	Zaozhuang
America/New_York	4166992133990	US	Middletown
America/New_York	9656920732654	US	Punta Gorda Isles
Asia/Manila	5929529559767	PH	Manaoag
Asia/Shanghai	0497914827159	CN	Sishui
Europe/Berlin	8645205605784	DE	Weimar
Europe/London	3207263891957	GB	Mexborough
Europe/Berlin	7401995212141	DE	Trossingen
America/New_York	6875154419046	US	Stockbridge
Africa/Abidjan	9023499416436	CI	Lakota
Europe/Istanbul	4445203693189	TR	Silvan
Africa/Accra	3096481036147	GH	Tarkwa
America/Chicago	4004220084211	US	New City
Europe/Berlin	3012515164808	DE	Albstadt
America/Lima	9385027620860	PE	Iquitos
Africa/Casablanca	3322442926791	MA	Oulmes
Europe/Rome	7994394061897	IT	Montecchio Maggiore-Alte Ceccato
Asia/Colombo	8510484310622	LK	Hendala
Asia/Jerusalem	5492172598846	IL	Rahat
Europe/Rome	5130710798081	IT	Chiavari
Asia/Kolkata	6526254942117	IN	Sirsi
Europe/Madrid	9537205097371	ES	Reus
Pacific/Honolulu	1344015524564	US	Kahului
Asia/Jakarta	0136440105316	ID	Wangon
Africa/Bangui	4657208842701	CF	Carnot
America/New_York	9148449438730	US	Gainesville
Europe/Brussels	5765606472174	BE	Rixensart
Asia/Kolkata	4031340177523	IN	Saharsa
Europe/Rome	7071003981804	IT	Campobasso
Europe/Moscow	2395735078829	RU	Buynaksk
Europe/Berlin	0543353495258	DE	Wesseling
America/New_York	2822379195037	US	Deltona
America/Toronto	1778713809751	CA	Dorval
Europe/Rome	4543654371639	IT	Cordenons
Europe/Madrid	1717660247872	ES	San Juan de Aznalfarache
Europe/Warsaw	0579268666803	PL	Strzelce Opolskie
Europe/Berlin	1533891651192	DE	Ehingen
America/Sao_Paulo	8583204766566	BR	Marau
Europe/Moscow	6650356821961	RU	Gudermes
Asia/Vladivostok	2213264467542	RU	Lesozavodsk
America/Bogota	6364057497485	CO	El Copey
Australia/Melbourne	2098881515285	AU	Frankston South
Asia/Dhaka	7124192823193	BD	Kushtia
Europe/London	8551273933813	GB	Hartley
America/Chicago	9201836529807	US	Columbia Heights
Africa/Casablanca	3554981447219	MA	Azrou
America/Bahia	9901942288802	BR	Canavieiras
America/Chicago	2982069675529	US	Fairview Heights
Africa/Accra	8399766939894	GH	Bibiani
Asia/Jakarta	9176430225915	ID	Wangon
Europe/London	8462127314149	GB	Leyland
Asia/Kolkata	4468494577983	IN	Hungund
Europe/Berlin	0747626072966	DE	Nidderau
America/New_York	5084953481265	US	Bridgeport
Europe/Kiev	5756825894212	UA	Kherson
Asia/Tokyo	0247962847858	JP	Nayoro
Europe/London	7116688850820	GB	Poulton-le-Fylde
Europe/Brussels	3170173586773	BE	Rixensart
Asia/Ulaanbaatar	3365663242622	MN	Ulan Bator
Asia/Dhaka	3537395523595	BD	Kushtia
Europe/London	5779635676410	GB	Bushey
Pacific/Auckland	4089297945115	NZ	Gisborne
America/New_York	4274836448619	US	Belle Glade
America/Los_Angeles	6042971837005	US	Bothell
Europe/Berlin	8336521021012	DE	Stade
America/Los_Angeles	7851111517887	US	Bothell West
Asia/Shanghai	8169192207856	CN	Dongdu
America/Toronto	3193306677032	CA	Dorval
Europe/Istanbul	5042515764911	TR	Serinhisar
Asia/Shanghai	6979253943492	CN	Pucheng
Europe/Rome	9559269919222	IT	Chiavari
Europe/Moscow	8092910550685	RU	Bogoroditsk
Europe/Berlin	1228991005005	DE	Radevormwald
Asia/Manila	1775464353076	PH	Talisay
Africa/Tunis	4816647403663	TN	El Alia
Africa/Tripoli	7951672325393	LY	Ghat
America/Denver	5183010540379	US	Ken Caryl
America/Chicago	8564883608378	US	Brentwood Estates
Asia/Jerusalem	8408446079062	IL	Ramla
America/Los_Angeles	1828626245808	US	Santa Maria
Asia/Dili	1503784533973	TL	Maliana
America/New_York	9952849435585	US	Harrisburg
America/Los_Angeles	6828945928937	US	Opportunity
Europe/Berlin	7522772644464	DE	Dahlem
America/Sao_Paulo	1921869758422	BR	Valinhos
America/Chicago	4847592670664	US	Westchester
Europe/London	9077539117791	GB	Great Wyrley
Asia/Yakutsk	9924867597637	RU	Aykhal
Asia/Shanghai	1249309461931	CN	Zaozhuang
America/Chicago	9963164585794	US	Lower West Side
Asia/Kolkata	0727143943581	IN	Meerut
Africa/Kinshasa	7613334381207	CD	Kasangulu
Indian/Antananarivo	5999710384096	MG	Sakaraha
Asia/Manila	8858897999646	PH	Talisay
Asia/Seoul	6852346312033	KR	Hongseong
Asia/Damascus	9537593039335	SY	Binnish
Asia/Kolkata	7953452382640	IN	Rangia
America/New_York	2877599900466	US	Newburgh
Asia/Barnaul	1264987450138	RU	Novosilikatnyy
Australia/Sydney	2979287958435	AU	Baulkham Hills
Asia/Dhaka	3364539481424	BD	Kushtia
Australia/Sydney	3961705211429	AU	Eastwood
Europe/London	6472069140883	GB	Southsea
Asia/Kolkata	9939586503456	IN	Adra
Asia/Shanghai	2426679617871	CN	Dongfeng
Europe/Berlin	5005433134563	DE	Finnentrop
America/New_York	3248598875755	US	Peabody
America/Denver	4468112273426	US	Aurora
America/Chicago	8417386721689	US	Searcy
Europe/Berlin	5153545773351	DE	Bad Segeberg
Australia/Sydney	8993023096599	AU	Nowra
Africa/Abidjan	9768634165625	CI	Lakota
Asia/Karachi	5732571218533	PK	Qadirpur Ran
America/Bogota	4752677062121	CO	Madrid
America/Bogota	5826865079778	CO	Honda
Europe/Berlin	1873427752901	DE	Hermsdorf
America/Lima	1963800344387	PE	Yunguyo
Indian/Antananarivo	2565926267466	MG	Sakaraha
Asia/Bangkok	5142074802755	TH	Tak Bai
America/Matamoros	0980312385838	MX	Heroica Matamoros
Europe/Amsterdam	7705246579442	NL	Oldenzaal
America/New_York	1249784306215	US	Port Richmond
America/Mexico_City	0581243052471	MX	Guanajuato
America/Panama	0160914378081	PA	Veracruz
Europe/Vienna	6305060637666	AT	Floridsdorf
Europe/Amsterdam	0433239636502	NL	Hoogezand
America/New_York	0913822120477	US	Taunton
Europe/Paris	1109097313495	FR	Colomiers
America/New_York	3513929763750	US	Scotch Plains
America/Chicago	8965702293766	US	Tupelo
Asia/Shanghai	7151979437359	CN	Guli
America/New_York	3692022340867	US	Stockbridge
Asia/Tokyo	1477101524367	JP	Kamakura
Europe/Stockholm	5210945669872	SE	Boo
Asia/Kolkata	8425203050690	IN	Sheoganj
Africa/Brazzaville	7254052131820	CG	Brazzaville
Europe/Berlin	2401343246700	DE	Reutlingen
Asia/Shanghai	5751220006444	CN	Heyuan
Europe/London	5685783368834	GB	Cowes
America/New_York	6431352038320	US	Brunswick
Europe/Kiev	7118287730039	UA	Krasyliv
Europe/Berlin	0543466083038	DE	Finnentrop
Africa/Kigali	1916865663191	RW	Rwamagana
America/Bahia	0861738055225	BR	Rio Real
Europe/Paris	3116554525870	FR	Elbeuf
Asia/Kolkata	3591508955123	IN	Kheda
Asia/Manila	5332811023400	PH	Antipolo
America/New_York	8508042646955	US	Front Royal
America/New_York	5931434407583	US	Norwalk
America/Chicago	8593369642063	US	Evergreen Park
America/New_York	2364077796814	US	Bon Air
Asia/Shanghai	2585657725721	CN	Jiangyan
Asia/Kolkata	4433502270651	IN	Kalavoor
Europe/Rome	5829598927668	IT	Lanciano
Europe/Paris	7439005356202	FR	Le Chesnay
Asia/Kolkata	1382996000936	IN	Barbil
Europe/Berlin	5933987088547	DE	Schwalmtal
Asia/Kolkata	0979319696818	IN	Pilkhua
Europe/Prague	0696505348473	CZ	Most
Europe/Warsaw	5214471533836	PL	Ustka
America/New_York	2843978934247	US	Lexington
America/Mazatlan	0604997485668	MX	Acaponeta
Europe/Amsterdam	7493572627554	NL	Zeist
Africa/Nairobi	8653696716391	KE	Busia
Europe/Rome	8378294799040	IT	Tortona
Asia/Kolkata	9679072487029	IN	Kundla
Asia/Kolkata	7881547954413	IN	Gajendragarh
America/New_York	0849875482487	US	Nutley
Europe/Berlin	9881886496658	DE	Kirchlengern
Asia/Karachi	1482145212897	PK	Alipur
America/Glace_Bay	6066295101147	CA	Sydney
America/Los_Angeles	8367730788861	US	Riverbank
America/Chicago	3714602978052	US	Muskogee
Europe/Berlin	3513448794747	DE	Trossingen
Europe/Rome	2595749661882	IT	San Giuliano Milanese
America/Havana	4745707920584	CU	Media Luna
America/Mexico_City	2067553367392	MX	Acayucan
Europe/Paris	1546694578412	FR	Fontenay-aux-Roses
Asia/Shanghai	4297405040595	CN	Yanliang
Asia/Kolkata	0619491886354	IN	Madhipura
Europe/Rome	3795541448134	IT	Campobasso
Africa/Ndjamena	7103559353948	TD	Mongo
America/Vancouver	5008500434863	CA	Vernon
America/Vancouver	0907900604171	CA	Kelowna
Asia/Kolkata	5058007319927	IN	Hungund
Europe/Dublin	5036336303411	IE	Athlone
Europe/Paris	2055029540868	FR	Bron
Asia/Tokyo	0080410970865	JP	Namerikawa
Asia/Jakarta	7242755540803	ID	Simpang
America/Port_of_Spain	6115855822135	TT	Port of Spain
Asia/Kolkata	6645129672680	IN	Kangayam
Asia/Karachi	9837179921925	PK	Kanganpur
Africa/Mogadishu	5802049179496	SO	Kismayo
America/New_York	5374420143674	US	Sicklerville
America/Los_Angeles	3608923298510	US	Bothell
Europe/Berlin	2420272964103	DE	Karben
America/Mexico_City	4665855790696	MX	Guanajuato
Europe/Moscow	6099708600111	RU	Severodvinsk
Asia/Kolkata	5673300088655	IN	Pune
Europe/Brussels	2413003920158	BE	Lille
Asia/Kolkata	2767605135053	IN	Elamanchili
America/Recife	6827235772625	BR	Recife
Africa/Ndjamena	5715440964243	TD	Mongo
Asia/Tokyo	3150000957228	JP	Komono
Asia/Bangkok	6779957128627	TH	Bang Ban
Europe/Lisbon	8482564467710	PT	Albufeira
America/New_York	8244574378383	US	Scarsdale
Australia/Melbourne	6161229706211	AU	Carnegie
Asia/Tehran	0234480653528	IR	Shahre Jadide Andisheh
Europe/Zurich	7236303981170	CH	Adliswil
Europe/Prague	8750348444128	CZ	Karlovy Vary
Europe/Tallinn	0040922822830	EE	Narva
Europe/Paris	2680267739721	FR	Le Chesnay
Europe/Berlin	3863730370525	DE	Nidderau
Europe/Paris	4167500181595	FR	Le Chesnay
America/New_York	2851428133638	US	Rosedale
Asia/Yekaterinburg	0290464011982	RU	Kachkanar
America/Costa_Rica	9584134804242	CR	Liberia
Asia/Dhaka	2946169251144	BD	Kushtia
Europe/Paris	2659909818087	FR	Mitry-Mory
Africa/Algiers	1272826785679	DZ	Messaad
America/Porto_Velho	9156944137188	BR	Porto Velho
Asia/Kolkata	0391130373578	IN	Moga
Europe/Sarajevo	2173560319290	BA	Bijeljina
Asia/Kolkata	5249646890599	IN	Kundla
Asia/Manila	5888267045003	PH	Talisay
Australia/Sydney	1396273519691	AU	Baulkham Hills
Europe/Moscow	4309628081405	RU	Kolomyagi
Europe/Rome	9043752474676	IT	Ragusa
Europe/Paris	8837422829658	FR	Pamiers
Asia/Kolkata	2549965362542	IN	Kangayam
Africa/Lubumbashi	5668313646176	CD	Beni
America/Fortaleza	4365965816988	BR	Barras
America/Argentina/Buenos_Aires	7261907388292	AR	Tandil
Asia/Kolkata	9432886392824	IN	Calangute
Asia/Kolkata	5724811584072	IN	Barpeta
Asia/Kolkata	8707182612862	IN	Bachhraon
Europe/Berlin	1448581838565	DE	Kirchlengern
America/Managua	5983191771261	NI	Somoto
Asia/Kuching	6347889499087	MY	Donggongon
Europe/Paris	2871398623755	FR	Herblay
Asia/Manila	3012066332503	PH	San Jose
Africa/Casablanca	2769982763324	MA	Temara
America/Boise	9607138685409	US	Nampa
Asia/Tokyo	6915938006748	JP	Sasayama
America/Chicago	2588176451126	US	Abilene
Africa/Douala	1810015229513	CM	Tonga
Europe/Warsaw	1901060075399	PL	Zgorzelec
Europe/Amsterdam	8966317856568	NL	Zeist
Europe/London	4782890369851	GB	Devizes
Asia/Kolkata	4314743242785	IN	Moga
Asia/Barnaul	5739383686895	RU	Novosilikatnyy
Europe/Istanbul	6495066583996	TR	Gaziantep
America/New_York	8238592780037	US	Belle Glade
Asia/Manila	4727250235193	PH	Masbate
Europe/Berlin	4522833409561	DE	Gauting
America/Los_Angeles	0068885085840	US	Santa Maria
Europe/Rome	2273858948314	IT	Lanciano
Asia/Kolkata	5779563250041	IN	Sathyamangalam
Europe/Sofia	6639794679808	BG	Montana
Europe/Moscow	8369239581462	RU	Roslavl’
Europe/Amsterdam	7540958050144	NL	Schiebroek
Africa/Dar_es_Salaam	0330195129850	TZ	Chanika
America/Chicago	2716609508097	US	Tyler
Pacific/Auckland	6513322372297	NZ	Gisborne
Asia/Jerusalem	9776850524720	IL	Ganei Tikva
Europe/Paris	1090493872504	FR	Fontenay-aux-Roses
Africa/Cairo	1800575859343	EG	Alexandria
Europe/Berlin	7783134727762	DE	Hermsdorf
Europe/Sofia	7665178428426	BG	Aytos
Asia/Shanghai	6833816594371	CN	Shaowu
Europe/Amsterdam	6373900192866	NL	Hoogezand
Europe/Berlin	0554297322975	DE	Memmingen
Europe/Rome	7065775448436	IT	Volla
America/Chicago	0075168320062	US	Pleasant Prairie
Europe/Brussels	2883668365395	BE	Rixensart
Asia/Shanghai	9627147154369	CN	Pucheng
Europe/Moscow	0017582811801	RU	Kovylkino
Asia/Shanghai	3341714965894	CN	Jingzhou
America/Bahia	3729655470057	BR	Rio Real
Europe/Berlin	0341780178412	DE	Losheim
Asia/Manila	4835849658534	PH	Manaoag
America/Lima	6523879213585	PE	Minas de Marcona
Asia/Kolkata	9414676800559	IN	Diamond Harbour
America/Chicago	5781008969555	US	Ada
Asia/Seoul	2694664659063	KR	Hongseong
America/Sao_Paulo	9054034338432	BR	Itabirito
Asia/Yekaterinburg	2012248794557	RU	Izluchinsk
Europe/Moscow	0706945166114	RU	Tver
America/Los_Angeles	5502826942854	US	Claremont
Europe/Madrid	4322503959071	ES	Baza
Europe/Amsterdam	0129858724644	NL	Zeist
Europe/Kiev	4835651370204	UA	Hlukhiv
Indian/Antananarivo	5095368406149	MG	Ikalamavony
Australia/Brisbane	2704822451290	AU	Carindale
America/Los_Angeles	0517828044722	US	Aloha
America/New_York	4501487261435	US	Brighton Beach
Asia/Makassar	5600173427359	ID	Majene
America/Belem	6857099685489	BR	Soure
America/New_York	3994275390287	US	Fort Washington
Europe/Berlin	8523818023587	DE	Kirchlengern
Asia/Hong_Kong	4386911710532	HK	Tsuen Wan
Europe/Rome	3553881801022	IT	Chiavari
America/Costa_Rica	7022723248821	CR	San Rafael
Europe/Berlin	4755156719608	DE	Stuttgart
Europe/London	8212513619361	GB	Strood
America/New_York	8518191916656	US	Martinsburg
America/New_York	1730631990034	US	Fayetteville
Asia/Manila	8818497060603	PH	Pilar
Europe/Rome	6270340565567	IT	Ventimiglia
Europe/Kiev	5672485170636	UA	Lutsk
Europe/Berlin	7934152992957	DE	Eppingen
Africa/Monrovia	7098084708366	LR	New Yekepa
Indian/Reunion	6653065888850	RE	Saint-Denis
Asia/Hebron	2145804967765	PS	East Jerusalem
Asia/Shanghai	3418912177104	CN	Hushitai
America/Sao_Paulo	7752619996429	BR	Alfenas
America/Los_Angeles	1669363628567	US	Watsonville
Europe/Berlin	9237517921707	DE	Verl
Africa/Luanda	1220129791057	AO	Luena
Asia/Baku	0266545481029	AZ	Qazax
Asia/Tehran	9814084606369	IR	Isfahan
Europe/Warsaw	8639213455219	PL	Strzelce Opolskie
America/Los_Angeles	4232495741861	US	Palm Desert
Europe/Rome	0029995069687	IT	Misterbianco
America/New_York	4976431332101	US	Massapequa
Asia/Shanghai	8195725013526	CN	Hengshui
Asia/Kolkata	2767342117022	IN	Kalavoor
America/New_York	1156670243038	US	Stockbridge
Asia/Bangkok	4725896079621	TH	Damnoen Saduak
America/New_York	4185202551133	US	Dumont
Europe/Moscow	7759431805182	RU	Severodvinsk
Australia/Melbourne	6805687613369	AU	Wheelers Hill
America/Havana	5058472638738	CU	Media Luna
Asia/Kolkata	6535865467544	IN	Lal Bahadur Nagar
Europe/Rome	6930668205780	IT	Malnate
Indian/Antananarivo	0709104968567	MG	Sakaraha
America/Matamoros	5573307487508	MX	Heroica Matamoros
Asia/Kolkata	9514964327956	IN	Jashpurnagar
America/Denver	5650790554198	US	Saratoga Springs
Asia/Tokyo	0976324120291	JP	Suzaka
Asia/Kolkata	8504013367058	IN	Sojat
Asia/Manila	4662991598254	PH	Tupi
Asia/Jakarta	0542984481203	ID	Simpang
Africa/Johannesburg	9172827794224	ZA	Vryheid
America/Sao_Paulo	2072381016039	BR	Miracema
America/Bahia	5185631241895	BR	Rio Real
Europe/Rome	9398012153960	IT	San Giuliano Milanese
Asia/Kolkata	8298642606267	IN	Meerut
Europe/Berlin	9515525887391	DE	Stade
Europe/Vilnius	8595324736527	LT	Ukmerge
Asia/Tehran	8020684014850	IR	Shahre Jadide Andisheh
Asia/Kolkata	1804271053852	IN	Meerut
Asia/Yekaterinburg	7333451445599	RU	Saraktash
Europe/London	3825571876734	GB	Lymington
Africa/Casablanca	7094144794591	MA	Azrou
America/Denver	2656272129352	US	Aurora
America/New_York	0688713821008	US	East Haven
Europe/Rome	1206797185022	IT	Cordenons
Europe/Moscow	0035537946859	RU	Alatyr’
America/New_York	7671499819010	US	Front Royal
Asia/Kolkata	2730560192720	IN	Manjeri
Asia/Krasnoyarsk	2508235199257	RU	Sharypovo
Europe/Berlin	3262129231810	DE	Schwalmtal
America/Los_Angeles	7114059043383	US	Bryn Mawr-Skyway
America/Caracas	7183652986885	VE	Ciudad Guayana
America/Santiago	4595043617767	CL	San Bernardo
Asia/Kolkata	3893174582611	IN	Meerut
Europe/Rome	7461448650036	IT	Bisceglie
America/Chicago	1136450552253	US	Lower West Side
Asia/Shanghai	9004150579684	CN	Zhuangyuan
Asia/Tokyo	3968462141242	JP	Ina
America/Managua	5653404735907	NI	Jinotepe
Asia/Shanghai	0557280596612	CN	Yanliang
Australia/Perth	0738801710667	AU	Willetton
Africa/Tunis	3902035149747	TN	Msaken
Europe/Berlin	6712455579171	DE	Schwalmtal
Asia/Shanghai	1542936508926	CN	Wacheng
Europe/Madrid	7253531378817	ES	Reus
Asia/Yekaterinburg	5180916951209	RU	Kachkanar
Asia/Taipei	3154979706177	TW	Magong
Asia/Makassar	4846986386600	ID	Balikpapan
Asia/Kolkata	3228992435250	IN	Sambalpur
Europe/Vienna	3664293329513	AT	Sankt Peter
Asia/Yekaterinburg	7949630786126	RU	Tavda
America/Bogota	1569451877627	CO	Socorro
Asia/Vladivostok	0003801626646	RU	Lesozavodsk
America/Chicago	4999169333998	US	Columbia Heights
Asia/Kolkata	6747473370813	IN	Rajaori
America/Chicago	8359024873537	US	South Lawndale
Asia/Jakarta	3353292691546	ID	Sukabumi
Asia/Karachi	2477884051271	PK	Tharu Shah
America/Caracas	7855530498628	VE	Ciudad Guayana
Asia/Kabul	2624530019691	AF	Sar-e Pul
America/Bogota	3145875558502	CO	Villa del Rosario
America/Los_Angeles	4741779843998	US	Beaumont
Europe/London	3554095632808	GB	Selby
America/Cuiaba	7193800491727	BR	Nova Xavantina
Africa/Accra	8033692239894	GH	Tarkwa
Europe/Amsterdam	6248481414730	NL	Losser
America/New_York	1351732576202	US	Taunton
Europe/Madrid	8673940900109	ES	San Fernando de Henares
Europe/Moscow	1786013320104	RU	Stupino
Australia/Perth	2229011672602	AU	Perth
Asia/Kuala_Lumpur	6376199286919	MY	Batu Feringgi
Europe/Madrid	8724432176721	ES	Amposta
America/Edmonton	1042694965721	CA	Sherwood Park
Asia/Manila	9812898262962	PH	Tupi
America/Los_Angeles	3322970058186	US	Laguna Niguel
Asia/Jakarta	1475990585421	ID	Simpang
America/Tegucigalpa	9825148003109	HN	Olanchito
Asia/Kolkata	6103070814240	IN	Saharsa
Indian/Reunion	3730719205522	RE	Saint-Denis
Asia/Karachi	4236527426207	PK	Sillanwali
America/Chicago	3708227710050	US	Ada
Europe/Madrid	1731912064888	ES	Ferrol
America/Sao_Paulo	2486012790869	BR	Loanda
America/New_York	2854258677303	US	Lakewood
Asia/Manila	5043760043653	PH	Jagna
Asia/Shanghai	9550081736721	CN	Taozhuang
Europe/Paris	6324493582169	FR	Arles
Europe/Paris	0845253332702	FR	Herblay
Europe/Berlin	9098585182038	DE	Memmingen
America/Havana	9492105731490	CU	Corralillo
Europe/Paris	7521859060319	FR	Herblay
America/New_York	3750040125061	US	Greenpoint
Asia/Tashkent	9149034052065	UZ	Parkent
Asia/Yekaterinburg	2793583915103	RU	Tavda
Asia/Manila	9821928361919	PH	Tupi
Europe/Amsterdam	6356934400657	NL	Zeist
America/Indiana/Indianapolis	5339351733967	US	Granger
America/Chicago	3870466847153	US	Fresno
Asia/Tashkent	3017590356667	UZ	Andijon
America/Havana	5303233075032	CU	Corralillo
Africa/Bangui	7846036609892	CF	Carnot
Asia/Tokyo	6590314102445	JP	Fujioka
Europe/Madrid	9671222835209	ES	Cardedeu
America/Chicago	8183853660781	US	Estelle
Europe/Istanbul	7031818269122	TR	Edremit
Europe/Brussels	9361601737261	BE	Houthalen
Europe/Lisbon	6569683474057	PT	Albufeira
Europe/London	1343580221557	GB	Rutherglen
Europe/London	0822161094007	GB	Arbroath
Africa/Nairobi	7789234488435	KE	Lodwar
America/New_York	9647340141508	US	Bon Air
America/Los_Angeles	5737762871443	US	Kent
Asia/Kolkata	3696910925228	IN	Tiruppuvanam
Africa/Freetown	7018849119053	SL	Freetown
Europe/Vilnius	4577691958591	LT	Alytus
Europe/Berlin	2166245163950	DE	Walsrode
